combo,week,position,artist,song,artist_id,song_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,a_cappella,acoustic_pop,adult_standards,afrofuturism,alabama_rap,alberta_country,album_rock,alt_z,alternative_dance,alternative_hip_hop,alternative_metal,alternative_pop,alternative_r&b,alternative_rock,american_folk_revival,anarcho-punk,anti-folk,arkansas_country,arkansas_hip_hop,art_pop,art_rock,asian_american_hip_hop,atl_hip_hop,atl_trap,atlanta_bass,austin_singer-songwriter,australian_country,australian_dance,australian_electropop,australian_hip_hop,australian_house,australian_indie,australian_pop,australian_talent_show,bahamian_pop,barbadian_pop,baroque_pop,bass_house,bass_trap,bassline,baton_rouge_rap,battle_rap,bedroom_pop,bedroom_soul,belgian_dance,belgian_pop,bhangra,big_beat,big_room,black_americana,blues_rock,bossbeat,boston_hip_hop,boston_punk,boston_rock,bounce,bow_pop,boy_band,brill_building_pop,british_invasion,british_soul,britpop,bronx_hip_hop,brooklyn_drill,brostep,bubblegum_dance,cali_rap,canadian_celtic,canadian_contemporary_country,canadian_contemporary_r&b,canadian_country,canadian_hip_hop,canadian_latin,canadian_metal,canadian_old_school_hip_hop,canadian_pop,canadian_pop_punk,canadian_punk,canadian_rock,canadian_singer-songwriter,canadian_trap,candy_pop,cartoon,ccm,celtic,celtic_rock,chamber_pop,chicago_bop,chicago_drill,chicago_indie,chicago_rap,chicano_rap,children's_music,chopped_and_screwed,christian_alternative_rock,christian_indie,christian_music,christian_rock,chutney,classic_bhangra,classic_dubstep,classic_girl_group,classic_rock,clean_comedy,colombian_pop,comedy,comedy_rap,comic,complextro,conscious_hip_hop,contemporary_country,contemporary_r&b,contemporary_vocal_jazz,country,country_dawn,country_gospel,country_pop,country_rap,country_road,country_rock,cowboy_western,cowpunk,crunk,cyberpunk,dance-punk,dance_pop,dance_rock,dancehall,danish_pop,dark_clubbing,dark_pop,deep_acoustic_pop,deep_southern_trap,deep_underground_hip_hop,derby_indie,desi_hip_hop,desi_pop,destroy_techno,detroit_hip_hop,detroit_rock,dfw_rap,dirty_south_rap,disco,dmv_rap,dong-yo,double_drumming,downtempo,drill,dutch_edm,dutch_pop,east_coast_hip_hop,easy_listening,ectofolk,edm,electra,electro,electro_house,electronic_rock,electronic_trap,electronica,electropop,electropowerpop,emo,emo_rap,escape_room,etherpop,eurodance,europop,fake,filter_house,florida_rap,folk,folk-pop,folk_rock,french_indie_pop,french_pop,french_rock,funk,funk_metal,funk_rock,futuristic_swag,g_funk,gambian_hip_hop,gangster_rap,garage_rock,gauze_pop,gen_z_singer-songwriter,german_pop,german_techno,ghanaian_hip_hop,girl_group,glam_metal,glam_rock,glee_club,golden_age_hip_hop,gospel,gospel_r&b,grime,grunge,grunge_pop,hard_rock,hardcore_hip_hop,harlem_hip_hop,hawaiian_hip_hop,heartland_rock,hip_hop,hip_house,hip_pop,hollywood,house,houston_rap,hyphy,idol,indie_pop,indie_pop_rap,indie_poptimism,indie_rock,indie_soul,indiecoustica,indietronica,industrial,industrial_metal,industrial_rock,irish_rock,irish_singer-songwriter,italian_adult_pop,italo_dance,jam_band,jamaican_dancehall,jazz_pop,k-pop,k-pop_boy_group,k-pop_girl_group,k-rap,kentucky_hip_hop,korean_old_school_hip_hop,la_indie,latin_hip_hop,latin_pop,latin_viral_pop,lds_youth,lgbtq+_hip_hop,lilith,lounge,lovers_rock,madchester,maine_hip_hop,medieval_folk,melancholia,melbourne_bounce_international,mellow_gold,melodic_dubstep,melodic_rap,memphis_hip_hop,metal,metropopolis,mexican_classic_rock,mexican_pop,miami_bass,miami_hip_hop,middle_earth,minneapolis_sound,minnesota_hip_hop,mississippi_hip_hop,modern_alternative_pop,modern_alternative_rock,modern_blues_rock,modern_country_rock,modern_folk_rock,modern_indie_pop,modern_power_pop,modern_rock,modern_uplift,nashville_hip_hop,neo-singer-songwriter,neo-synthpop,neo_mellow,neo_soul,neon_pop_punk,new_jack_swing,new_jersey_rap,new_jersey_underground_rap,new_orleans_rap,new_rave,new_romantic,new_wave,new_wave_pop,ninja,north_carolina_hip_hop,norwegian_pop,nouvelle_chanson_francaise,nu_metal,nyc_rap,nz_pop,oakland_hip_hop,ohio_hip_hop,oklahoma_country,old_school_atlanta_hip_hop,old_school_dancehall,old_school_hip_hop,old_school_thrash,omaha_indie,operatic_pop,orchestral_soundtrack,outlaw_country,oxford_indie,panamanian_pop,permanent_wave,philly_rap,piano_rock,pittsburgh_rap,pixie,plugg,pluggnb,political_hip_hop,pop,pop_dance,pop_emo,pop_punk,pop_r&b,pop_rap,pop_rock,pop_soul,post-grunge,post-teen_pop,power_pop,progressive_electro_house,progressive_house,puerto_rican_pop,punk,punk_blues,queens_hip_hop,queer_country,quiet_storm,r&b,rap,rap_conscient,rap_kreyol,rap_latina,rap_metal,rap_rock,redneck,reggae_fusion,reggaeton,reggaeton_colombiano,reggaeton_flow,rhode_island_rap,rock,rock-and-roll,rock_drums,rockabilly,romanian_house,romanian_pop,roots_reggae,sad_rap,salsa,san_diego_rap,scam_rap,scandipop,scottish_singer-songwriter,screamo,seattle_hip_hop,seattle_indie,shimmer_pop,shiver_pop,shoegaze,show_tunes,singer-songwriter,ska,ska_punk,skate_punk,slap_house,sleaze_rock,soca,socal_pop_punk,soft_rock,solo_wave,sophisti-pop,soul,soul_flow,soundtrack,south_african_pop,south_african_rock,south_carolina_hip_hop,southern_hip_hop,st_louis_rap,stomp_and_holler,stomp_pop,supergroup,swedish_electropop,swedish_pop,swedish_synthpop,swing,synthpop,talent_show,tennessee_hip_hop,texas_country,texas_latin_rap,texas_pop_punk,thrash_metal,toronto_rap,traditional_country,trancecore,trap,trap_boricua,trap_latino,trap_queen,trip_hop,tropical,tropical_house,turntablism,uk_alternative_pop,uk_americana,uk_contemporary_r&b,uk_dance,uk_funky,uk_garage,uk_pop,underground_hip_hop,upstate_ny_rap,urban_contemporary,vapor_trap,vapor_twitch,vincy_soca,viral_pop,viral_rap,viral_trap,virginia_hip_hop,vocal_house,vocal_jazz,washington_indie,west_coast_rap,world,worship,yacht_rock,yakut_pop,yodeling
147nKr9upHZSSxqCzh9j7c3VamXAvVMczcS2PTYtPfBQ,1/12/19,37,Jimmie Allen,Best Shot,147nKr9upHZSSxqCzh9j7c,3VamXAvVMczcS2PTYtPfBQ,0.75,0.629,195053,0.464,0,4,0.0853,-8.72,1,0.0334,156.051,4,0.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31W5EY0aAly4Qieq6OFu6I1wJRveJZLSb1rjhnUHQiv6,1/12/19,38,A Boogie Wit Da Hoodie,Swervin,31W5EY0aAly4Qieq6OFu6I,1wJRveJZLSb1rjhnUHQiv6,0.0153,0.581,189487,0.662,0,9,0.111,-5.239,1,0.303,93.023,4,0.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1p6CdzJRoicjRcSdWoB9Qc1G4cdOtF36ZCs6i2dZoC87,1/12/19,39,Mitchell Tenpenny,Drunk Me,1p6CdzJRoicjRcSdWoB9Qc,1G4cdOtF36ZCs6i2dZoC87,0.199,0.499,211768,0.797,0,2,0.0933,-3.77,1,0.0554,176.024,4,0.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3QSQFmccmX81fWCUSPTS7y5qrSlOut2rNAWv3ubArkNy,1/12/19,40,Dean Lewis,Be Alright,3QSQFmccmX81fWCUSPTS7y,5qrSlOut2rNAWv3ubArkNy,0.705,0.551,196493,0.537,0,11,0.0802,-7.595,1,0.034,126.421,4,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4npEfmQ6YuiwW1GpUmaq3F7DnAm9FOTWE3cUvso43HhI,1/19/19,26,Ava Max,Sweet But Psycho,4npEfmQ6YuiwW1GpUmaq3F,7DnAm9FOTWE3cUvso43HhI,0.0684,0.72,187436,0.706,0,1,0.166,-4.719,1,0.0473,133.002,4,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hteYQFiMFbJY7wS0xDymP2vXKRlJBXyOcvZYTdNeckS,1/26/19,22,Gesaffelstein,Lost In The Fire,3hteYQFiMFbJY7wS0xDymP,2vXKRlJBXyOcvZYTdNeckS,0.0933,0.658,202093,0.671,0.000927,2,0.115,-12.21,1,0.0363,100.966,4,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wY79sveU1sp5g7SokKOiI3xgT3xIlFGqZjYW9QlhJWp,1/26/19,26,Sam Smith,Dancing With A Stranger,2wY79sveU1sp5g7SokKOiI,3xgT3xIlFGqZjYW9QlhJWp,0.447,0.741,171030,0.52,1.97E-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31W5EY0aAly4Qieq6OFu6I3Ol2xnObFdKV9pmRD2t9x8,1/26/19,32,A Boogie Wit Da Hoodie,Look Back At It,31W5EY0aAly4Qieq6OFu6I,3Ol2xnObFdKV9pmRD2t9x8,0.407,0.791,179449,0.587,0,3,0.148,-5.075,0,0.0413,96.057,4,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0HkcYmcjrBR3SCw9Ld5VZk7rvyVWja33WG9R97oeJAjx,1/26/19,38,Calboy,Envy Me,0HkcYmcjrBR3SCw9Ld5VZk,7rvyVWja33WG9R97oeJAjx,0.234,0.74,120133,0.488,0,1,0.241,-7.664,0,0.27,149.042,4,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6x2LnllRG5uGarZMsD4iO83pJkBPHadRAxBBo484RipI,1/26/19,40,Thomas Rhett,Sixteen,6x2LnllRG5uGarZMsD4iO8,3pJkBPHadRAxBBo484RipI,0.0135,0.705,178333,0.531,2.11E-06,1,0.165,-7.031,1,0.0281,107.013,4,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
